pk,pk,strength
1028233,1021192,2741
1028607,1021192,151
1028607,1021192,2741
1028723,1021192,151
1028723,1021192,2741
1029180,1021192,151
1029180,1021192,2741
1029223,1021192,151
1029223,1021192,2741
1029405,1021192,151
1029405,1021192,2741
1029678,1021192,151
1029678,1021192,2741
1029714,1021192,151
1029714,1021192,2741
1029793,1021192,151
1029793,1021192,2741
1030079,1021192,151
1030079,1021192,2131
1042098,1021192,151
1042098,1021192,2741
1047817,1021192,151
1047817,1021192,2741
1064235,1021192,151
1064235,1021192,2253
1097986,1021192,151
1097986,1021192,2741
1113636,1021192,151
1113636,1021192,2284
1134091,1021192,151
1138092,1021192,151
1138092,1021192,2741
1155255,1021192,151
1232791,1021192,151
1232791,1021192,2406
1262720,1021192,151
1262720,1021192,2741
1266560,1021192,151
1266560,1021192,2741
1312311,1021192,151
1312311,1021192,2223
1327619,1021192,151
1327619,1021192,2741
1353136,1021192,151
1353136,1021192,2223
1381926,1021192,151
1381926,1021192,2741
1405453,1021192,151
1405453,1021192,2131
1408187,1021192,2131
1409157,1021192,151
1409157,1021192,2741
1426069,1021192,151
1426069,1021192,2465
1432708,1021192,151
1432708,1021192,2131
1442047,1021192,151
1442047,1021192,2741
1461378,1021192,151
1461378,1021192,2741
1507970,1021192,151
1510938,1021192,151
1510938,1021192,2741
1533940,1021192,151
1020041,1021209,4230
1020329,1021209,4230
1020585,1021209,4230
1020627,1021209,4230
1021751,1021209,4230
1021827,1021209,4230
1022964,1021209,4230
1023008,1021209,4230
1023018,1021209,4230
1023469,1021209,4322
1024051,1021209,4230
1024651,1021209,4230
1024810,1021209,4230
1025108,1021209,4230
1025987,1021209,4230
1027915,1021209,4230
1028282,1021209,4230
1029719,1021209,4230
1029733,1021209,4230
1133969,1021209,4230
1252272,1021209,4230
1272416,1021209,12023
1305820,1021209,4230
1404564,1021209,4230
1464926,1021209,4230
1495446,1021209,4230
1018695,1021257,151
1018695,1021257,2741
1018732,1021257,151
1018732,1021257,2741
1018977,1021257,2741
1018980,1021257,151
1018980,1021257,2741
1019016,1021257,2741
1019120,1021257,151
1019120,1021257,2741
1019183,1021257,151
1019183,1021257,2741
1019334,1021257,151
1019334,1021257,2131
1019334,1021257,2741
1019541,1021257,151
1019541,1021257,2741
1020215,1021257,151
1020215,1021257,2741
1020627,1021257,2131
1020627,1021257,2741
1020960,1021257,151
1020960,1021257,2741
1021184,1021257,151
1021184,1021257,2741
1021192,1021257,151
1021192,1021257,2741
1021389,1021257,151
1021389,1021257,2131
1021389,1021257,2741
1021497,1021257,2741
1022509,1021257,151
1022509,1021257,2131
1022509,1021257,2741
1022709,1021257,151
1022709,1021257,2131
1022709,1021257,2741
1022920,1021257,151
1022920,1021257,2741
1022938,1021257,151
1022938,1021257,2741
1022952,1021257,151
1022952,1021257,2741
1022964,1021257,2741
1023156,1021257,151
1023156,1021257,2741
1023362,1021257,151
1023362,1021257,2741
1023763,1021257,151
1023763,1021257,2741
1023836,1021257,151
1023836,1021257,2741
1024241,1021257,151
1024241,1021257,2131
1024241,1021257,2741
1024286,1021257,151
1024286,1021257,2131
1024286,1021257,2741
1024360,1021257,2131
1024709,1021257,151
1024709,1021257,2741
1024792,1021257,151
1024792,1021257,2741
1024834,1021257,151
1024834,1021257,2741
1025549,1021257,151
1025549,1021257,2131
1025549,1021257,2741
1025571,1021257,2741
1025603,1021257,151
1025603,1021257,2131
1025603,1021257,2741
1025666,1021257,151
1025666,1021257,2741
1025701,1021257,151
1025701,1021257,2741
1025757,1021257,151
1025757,1021257,2741
1025998,1021257,151
1025998,1021257,2741
1026034,1021257,151
1026034,1021257,2131
1026034,1021257,2741
1026120,1021257,151
1026120,1021257,2741
1026145,1021257,2741
1026301,1021257,151
1026301,1021257,2741
1026332,1021257,151
1026332,1021257,2131
1026332,1021257,2741
1026334,1021257,151
1026334,1021257,2741
1027399,1021257,151
1027399,1021257,2741
1027538,1021257,151
1027538,1021257,2741
1027569,1021257,151
1027569,1021257,2741
1027647,1021257,151
1027647,1021257,2741
1028233,1021257,151
1028233,1021257,2741
1028607,1021257,151
1028607,1021257,2741
1028723,1021257,151
1028723,1021257,2741
1029049,1021257,2741
1029180,1021257,151
1029180,1021257,2741
1029223,1021257,151
1029223,1021257,2131
1029223,1021257,2741
1029405,1021257,151
1029405,1021257,2741
1029678,1021257,151
1029678,1021257,2741
1029714,1021257,151
1029714,1021257,2741
1029741,1021257,2741
1029793,1021257,151
1029793,1021257,2741
1030079,1021257,151
1030079,1021257,2741
1038768,1021257,2741
1042028,1021257,2892
1042098,1021257,151
1042098,1021257,2131
1042098,1021257,2741
1047817,1021257,151
1047817,1021257,2741
1064235,1021257,151
1064235,1021257,2741
1097986,1021257,151
1097986,1021257,2741
1112521,1021257,2741
1113636,1021257,151
1113636,1021257,2741
1134091,1021257,151
1138092,1021257,151
1138092,1021257,2741
1155255,1021257,151
1232791,1021257,151
1232791,1021257,2741
1262720,1021257,151
1262720,1021257,2741
1266560,1021257,151
1266560,1021257,2131
1266560,1021257,2741
1312311,1021257,151
1312311,1021257,2741
1327619,1021257,151
1327619,1021257,2741
1353136,1021257,151
1353136,1021257,2741
1381926,1021257,151
1381926,1021257,2741
1405453,1021257,151
1405453,1021257,2741
1409157,1021257,151
1409157,1021257,2741
1426069,1021257,151
1426069,1021257,2741
1432708,1021257,151
1432708,1021257,2741
1442047,1021257,151
1442047,1021257,2741
1461378,1021257,151
1461378,1021257,2741
1507970,1021257,151
1510938,1021257,151
1510938,1021257,2741
1533940,1021257,151
1018688,1021266,6240
1018822,1021266,9162
1019395,1021266,5114
1020356,1021266,10897
1020820,1021266,7640
1023736,1021266,3562
1025571,1021266,1826
1027236,1021266,974
1027301,1021266,609
1277749,1021266,1339
1027236,1021346,3196
1036200,1021346,3196
1372737,1021346,3196
1402340,1021346,3196
1019642,1021359,1551
1020748,1021359,1551
1020748,1021359,8645
1020943,1021359,1551
1021097,1021359,1551
1021118,1021359,1551
1022276,1021359,1551
1022276,1021359,8645
1025698,1021359,1551
1025698,1021359,8645
1026401,1021359,1551
1026807,1021359,1551
1027190,1021359,1551
1027190,1021359,8645
1028269,1021359,1551
1028269,1021359,8645
1028985,1021359,1551
1028985,1021359,10715
1029273,1021359,1551
1029273,1021359,8645
1029897,1021359,1551
1029897,1021359,8645
1018695,1021389,151
1018695,1021389,2741
1018732,1021389,151
1018732,1021389,2741
1018977,1021389,2741
1018980,1021389,151
1018980,1021389,2741
1019016,1021389,2741
1019120,1021389,151
1019120,1021389,2741
1019183,1021389,151
1019183,1021389,2741
1019334,1021389,151
1019334,1021389,2131
1019334,1021389,2741
1019541,1021389,151
1019541,1021389,2741
1020215,1021389,151
1020215,1021389,2741
1020627,1021389,2131
1020627,1021389,2741
1020960,1021389,151
1020960,1021389,2741
1021184,1021389,151
1021184,1021389,2741
1021192,1021389,151
1021192,1021389,2741
1021257,1021389,151
1021257,1021389,2131
1021257,1021389,2741
1021497,1021389,2741
1022509,1021389,151
1022509,1021389,2131
1022509,1021389,2741
1022709,1021389,151
1022709,1021389,2131
1022709,1021389,2741
1022920,1021389,151
1022920,1021389,2741
1022938,1021389,151
1022938,1021389,2741
1022952,1021389,151
1022952,1021389,2741
1022964,1021389,2741
1023156,1021389,151
1023156,1021389,2741
1023362,1021389,151
1023362,1021389,2741
1023763,1021389,151
1023763,1021389,2741
1023836,1021389,151
1023836,1021389,2741
1024241,1021389,151
1024241,1021389,2131
1024241,1021389,2741
1024286,1021389,151
1024286,1021389,2131
1024286,1021389,2741
1024360,1021389,2131
1024709,1021389,151
1024709,1021389,2741
1024792,1021389,151
1024792,1021389,2741
1024834,1021389,151
1024834,1021389,2741
1025549,1021389,151
1025549,1021389,2131
1025549,1021389,2741
1025571,1021389,2741
1025603,1021389,151
1025603,1021389,2131
1025603,1021389,2741
1025666,1021389,151
1025666,1021389,2741
1025701,1021389,151
1025701,1021389,2741
1025757,1021389,151
1025757,1021389,2741
1025998,1021389,151
1025998,1021389,2741
1026034,1021389,151
1026034,1021389,2131
1026034,1021389,2741
1026120,1021389,151
1026120,1021389,2741
1026145,1021389,2741
1026301,1021389,151
1026301,1021389,2741
1026332,1021389,151
1026332,1021389,2131
1026332,1021389,2741
1026334,1021389,151
1026334,1021389,2741
1027399,1021389,151
1027399,1021389,2741
1027538,1021389,151
1027538,1021389,2741
1027569,1021389,151
1027569,1021389,2741
1027647,1021389,151
1027647,1021389,2741
1028233,1021389,151
1028233,1021389,2741
1028607,1021389,151
1028607,1021389,2741
1028723,1021389,151
1028723,1021389,2741
1029049,1021389,2741
1029180,1021389,151
1029180,1021389,2741
1029223,1021389,151
1029223,1021389,2131
1029223,1021389,2741
1029405,1021389,151
1029405,1021389,2741
1029678,1021389,151
1029678,1021389,2741
1029714,1021389,151
1029714,1021389,2741
1029741,1021389,2741
1029793,1021389,151
1029793,1021389,2741
1030079,1021389,151
1030079,1021389,2741
1038768,1021389,2741
1042028,1021389,2892
1042098,1021389,151
1042098,1021389,2131
1042098,1021389,2741
1047817,1021389,151
1047817,1021389,2741
1064235,1021389,151
1064235,1021389,2741
1097986,1021389,151
1097986,1021389,2741
1112521,1021389,2741
1113636,1021389,151
1113636,1021389,2741
1134091,1021389,151
1138092,1021389,151
1138092,1021389,2741
1155255,1021389,151
1232791,1021389,151
1232791,1021389,2741
1262720,1021389,151
1262720,1021389,2741
1266560,1021389,151
1266560,1021389,2131
1266560,1021389,2741
1312311,1021389,151
1312311,1021389,2741
1327619,1021389,151
1327619,1021389,2741
1353136,1021389,151
1353136,1021389,2741
1381926,1021389,151
1381926,1021389,2741
1405453,1021389,151
1405453,1021389,2741
1409157,1021389,151
1409157,1021389,2741
1426069,1021389,151
1426069,1021389,2741
1432708,1021389,151
1432708,1021389,2741
1442047,1021389,151
1442047,1021389,2741
1461378,1021389,151
1461378,1021389,2741
1507970,1021389,151
1510938,1021389,151
1510938,1021389,2741
1533940,1021389,151
1018488,1021411,2861
1018488,1021411,4077
1019581,1021411,2861
1019581,1021411,8675
1019593,1021411,2861
1019648,1021411,821
1019648,1021411,2861
1019648,1021411,8675
1019833,1021411,2861
1019847,1021411,821
1019847,1021411,2861
1020029,1021411,821
1020029,1021411,2861
1020029,1021411,8675
1020428,1021411,2861
1020428,1021411,4077
1020596,1021411,821
1020596,1021411,2861
1020596,1021411,4077
1020644,1021411,821
1020644,1021411,2861
1020644,1021411,5722
1021168,1021411,821
1021168,1021411,2861
1021168,1021411,12996
1021433,1021411,821
1021433,1021411,2861
1021984,1021411,2861
1022126,1021411,4077
1022158,1021411,821
1022158,1021411,2861
1022158,1021411,8675
1022160,1021411,821
1022160,1021411,2861
1023067,1021411,821
1023067,1021411,2861
1023068,1021411,821
1023068,1021411,2861
1023068,1021411,6148
1023103,1021411,821
1023103,1021411,2861
1023560,1021411,821
1023560,1021411,2861
1023560,1021411,12966
1023674,1021411,821
1023674,1021411,2861
1023682,1021411,2861
1023836,1021411,2861
1023863,1021411,2861
1023920,1021411,2861
1024644,1021411,821
1024651,1021411,2861
1024696,1021411,821
1024696,1021411,2861
1024796,1021411,821
1024796,1021411,2861
1024837,1021411,821
1024837,1021411,2861
1024856,1021411,2861
1024919,1021411,821
1024919,1021411,2861
1024943,1021411,821
1024943,1021411,2861
1025217,1021411,821
1025217,1021411,2861
1025217,1021411,5479
1025346,1021411,821
1025346,1021411,2861
1025478,1021411,821
1025478,1021411,2861
1025478,1021411,12966
1025672,1021411,2861
1026331,1021411,2861
1026331,1021411,8675
1026751,1021411,821
1026751,1021411,2861
1027012,1021411,2861
1027197,1021411,821
1027344,1021411,821
1027344,1021411,2861
1028019,1021411,821
1028036,1021411,821
1028036,1021411,2861
1028546,1021411,2861
1029052,1021411,821
1029052,1021411,2861
1029052,1021411,4414
1029260,1021411,821
1029260,1021411,2861
1029260,1021411,12935
1029337,1021411,821
1029337,1021411,2861
1029337,1021411,4077
1029370,1021411,2861
1029542,1021411,2861
1029805,1021411,4414
1047265,1021411,821
1047265,1021411,2861
1062815,1021411,821
1062815,1021411,2861
1062815,1021411,8675
1088433,1021411,2861
1088433,1021411,8766
1113636,1021411,2861
1134140,1021411,821
1134140,1021411,2861
1134140,1021411,6787
1142018,1021411,821
1142018,1021411,2861
1142018,1021411,8675
1162193,1021411,821
1184758,1021411,2861
1188229,1021411,2861
1189990,1021411,821
1189990,1021411,2861
1212596,1021411,821
1212596,1021411,2861
1212596,1021411,4322
1243144,1021411,2861
1249117,1021411,821
1249117,1021411,2861
1250942,1021411,821
1250942,1021411,2861
1250942,1021411,8675
1277749,1021411,2861
1282840,1021411,821
1282840,1021411,2861
1282840,1021411,8675
1353136,1021411,2861
1353739,1021411,2861
1353739,1021411,9040
1390346,1021411,821
1390346,1021411,2861
1417672,1021411,2861
1417672,1021411,8675
1423769,1021411,2861
1426069,1021411,2861
1432084,1021411,821
1432708,1021411,2861
1439935,1021411,821
1439935,1021411,2861
1439935,1021411,4169
1452494,1021411,821
1452494,1021411,2861
1511061,1021411,821
1511061,1021411,2861
1533940,1021411,2861
1089639,1021414,9832
1018488,1021433,2861
1019581,1021433,2861
1019593,1021433,2861
1019593,1021433,3653
1019648,1021433,821
1019648,1021433,2861
1019833,1021433,2861
1019847,1021433,821
1019847,1021433,2861
1020029,1021433,821
1020029,1021433,2861
1020428,1021433,2861
1020596,1021433,821
1020596,1021433,2861
1020644,1021433,821
1020644,1021433,2861
1021168,1021433,821
1021168,1021433,2861
1021411,1021433,821
1021411,1021433,2861
1021984,1021433,2861
1022158,1021433,821
1022158,1021433,2861
1022160,1021433,821
1022160,1021433,2861
1022849,1021433,3653
1023067,1021433,821
1023067,1021433,2861
1023068,1021433,821
1023068,1021433,2861
1023103,1021433,821
1023103,1021433,2861
1023103,1021433,3653
1023560,1021433,821
1023560,1021433,2861
1023674,1021433,821
1023674,1021433,2861
1023682,1021433,2861
1023836,1021433,2861
1023863,1021433,2861
1023920,1021433,2861
1024644,1021433,821
1024651,1021433,2861
1024696,1021433,821
1024696,1021433,2861
1024696,1021433,3653
1024796,1021433,821
1024796,1021433,2861
1024796,1021433,3653
1024837,1021433,821
1024837,1021433,2861
1024856,1021433,2861
1024919,1021433,821
1024919,1021433,2861
1024943,1021433,821
1024943,1021433,2861
1025217,1021433,821
1025217,1021433,2861
1025346,1021433,821
1025346,1021433,2861
1025346,1021433,3653
1025478,1021433,821
1025478,1021433,2861
1025672,1021433,2861
1026331,1021433,2861
1026751,1021433,821
1026751,1021433,2861
1026751,1021433,3653
1027012,1021433,2861
1027197,1021433,821
1027344,1021433,821
1027344,1021433,2861
1027344,1021433,3653
1028019,1021433,821
1028036,1021433,821
1028036,1021433,2861
1028036,1021433,3653
1028546,1021433,2861
1028546,1021433,9131
1029052,1021433,821
1029052,1021433,2861
1029165,1021433,3653
1029260,1021433,821
1029260,1021433,2861
1029337,1021433,821
1029337,1021433,2861
1029370,1021433,2861
1029542,1021433,2861
1047265,1021433,821
1047265,1021433,2861
1060571,1021433,3653
1062815,1021433,821
1062815,1021433,2861
1088433,1021433,2861
1113636,1021433,2861
1134140,1021433,821
1134140,1021433,2861
1142018,1021433,821
1142018,1021433,2861
1162193,1021433,821
1184758,1021433,2861
1184758,1021433,3653
1188229,1021433,2861
1189990,1021433,821
1189990,1021433,2861
1212596,1021433,821
1212596,1021433,2861
1243144,1021433,2861
1243144,1021433,3653
1249117,1021433,821
1249117,1021433,2861
1249117,1021433,3653
1250942,1021433,821
1250942,1021433,2861
1277749,1021433,2861
1282840,1021433,821
1282840,1021433,2861
1322294,1021433,3653
1353136,1021433,2861
1353739,1021433,2861
1390346,1021433,821
1390346,1021433,2861
1390346,1021433,3653
1417672,1021433,2861
1423769,1021433,2861
1423769,1021433,3653
1426069,1021433,2861
1426069,1021433,3653
1432084,1021433,821
1432708,1021433,2861
1439935,1021433,821
1439935,1021433,2861
1452494,1021433,821
1452494,1021433,2861
1511061,1021433,821
1511061,1021433,2861
1533940,1021433,2861
1019964,1021435,426
1019964,1021435,2192
1021998,1021435,3012
1022113,1021435,426
1022113,1021435,2192
1022113,1021435,3012
1024427,1021435,426
1024427,1021435,2192
1024571,1021435,2192
1024571,1021435,3104
1024596,1021435,2192
1172578,1021435,426
1172578,1021435,2192
1172578,1021435,3012
1018732,1021497,2161
1018732,1021497,2741
1018977,1021497,486
1018977,1021497,2618
1018980,1021497,486
1018980,1021497,2741
1019016,1021497,486
1019016,1021497,2618
1019120,1021497,486
1019120,1021497,2741
1019183,1021497,181
1019183,1021497,2741
1019334,1021497,2741
1019541,1021497,426
1019541,1021497,2741
1020215,1021497,2161
1020215,1021497,2741
1020627,1021497,2618
1020960,1021497,486
1020960,1021497,2741
1021184,1021497,2161
1021184,1021497,2741
1021257,1021497,2741
1021389,1021497,2741
1022345,1021497,486
1022509,1021497,2741
1022709,1021497,2741
1022920,1021497,1096
1022920,1021497,2741
1022938,1021497,486
1022938,1021497,2741
1022952,1021497,181
1022952,1021497,2741
1022964,1021497,700
1022964,1021497,2618
1023156,1021497,2161
1023156,1021497,2741
1023362,1021497,1157
1023362,1021497,2741
1023763,1021497,486
1023763,1021497,2741
1024241,1021497,2741
1024286,1021497,2741
1024709,1021497,181
1024709,1021497,2741
1024792,1021497,486
1024792,1021497,2741
1024834,1021497,2161
1024834,1021497,2741
1024975,1021497,6665
1025549,1021497,2741
1025571,1021497,486
1025571,1021497,2618
1025603,1021497,2741
1025666,1021497,486
1025666,1021497,2741
1025757,1021497,2741
1025998,1021497,486
1025998,1021497,2741
1026034,1021497,2741
1026120,1021497,2161
1026120,1021497,2741
1026145,1021497,486
1026145,1021497,2618
1026301,1021497,486
1026301,1021497,2741
1026332,1021497,2741
1026334,1021497,2161
1026334,1021497,2741
1027215,1021497,3712
1027399,1021497,2161
1027399,1021497,2741
1027538,1021497,486
1027538,1021497,2741
1027569,1021497,2161
1027569,1021497,2741
1027647,1021497,455
1027647,1021497,2741
1028233,1021497,486
1028233,1021497,2741
1028607,1021497,486
1028607,1021497,2741
1028723,1021497,2161
1028723,1021497,2741
1029049,1021497,2526
1029049,1021497,2618
1029180,1021497,2131
1029180,1021497,2741
1029223,1021497,2741
1029405,1021497,2161
1029405,1021497,2741
1029678,1021497,2161
1029678,1021497,2741
1029714,1021497,486
1029714,1021497,2741
1029741,1021497,486
1029741,1021497,2618
1029793,1021497,486
1029793,1021497,2741
1038768,1021497,2161
1038768,1021497,2618
1042028,1021497,486
1042028,1021497,2892
1042098,1021497,2741
1047817,1021497,426
1047817,1021497,2741
1097986,1021497,486
1097986,1021497,2741
1112521,1021497,486
1112521,1021497,2618
1138092,1021497,486
1138092,1021497,2741
1262720,1021497,2161
1262720,1021497,2741
1266560,1021497,2741
1327619,1021497,181
1327619,1021497,2741
1381926,1021497,486
1381926,1021497,2741
1409157,1021497,700
1409157,1021497,2161
1409157,1021497,2741
1442047,1021497,820
1442047,1021497,2741
1461378,1021497,2161
1461378,1021497,2741
1466329,1021497,5995
1510938,1021497,1004
1510938,1021497,2741
1018494,1021626,3896
1019205,1021626,6087
1020013,1021626,12205
1023093,1021626,13239
1024248,1021626,3896
1024756,1021626,12966
1027174,1021626,8126
1028599,1021626,12935
1029915,1021626,4322
1059965,1021626,12754
1289542,1021626,3896
1333087,1021626,3896
1511492,1021626,10623
1500813,1021669,14792
1162193,1021670,762
1320730,1021670,8552
1018539,1021690,456
1018539,1021690,12966
1020385,1021690,1400
1020385,1021690,12966
1020385,1021690,15980
1020419,1021690,548
1020419,1021690,12966
1020446,1021690,456
1020446,1021690,3712
1020446,1021690,12966
1020507,1021690,456
1020507,1021690,12966
1020815,1021690,456
1020815,1021690,3712
1020815,1021690,14975
1021162,1021690,456
1021162,1021690,3712
1021162,1021690,12966
1022591,1021690,12966
1022598,1021690,12966
1022608,1021690,12966
1023304,1021690,456
1023304,1021690,3712
1023304,1021690,12966
1026099,1021690,456
1026099,1021690,3712
1026099,1021690,12966
1026480,1021690,2588
1026480,1021690,12966
1027851,1021690,3773
1027851,1021690,13027
1029079,1021690,12966
1029601,1021690,456
1029601,1021690,3712
1029601,1021690,12966
1029650,1021690,456
1029650,1021690,12966
1029692,1021690,456
1029692,1021690,3712
1029692,1021690,12966
1030018,1021690,456
1030018,1021690,12966
1027116,1021697,12996
1029722,1021697,12996
1380012,1021697,12996
1021053,1021746,1520
1021168,1021746,12996
1023137,1021746,1520
1024652,1021746,1520
1026126,1021746,1520
1026730,1021746,6422
1028488,1021746,2892
1028772,1021746,8736
1029165,1021746,1520
1029225,1021746,1520
1107158,1021746,1520
1109350,1021746,3318
1188229,1021746,1520
1229755,1021746,6422
1019183,1021751,5722
1019581,1021751,8675
1019648,1021751,8675
1020029,1021751,8675
1020041,1021751,4230
1020329,1021751,2739
1020585,1021751,2953
1020627,1021751,2739
1021209,1021751,4230
1021827,1021751,4230
1022158,1021751,8675
1022964,1021751,2739
1023008,1021751,761
1023008,1021751,2739
1023018,1021751,4230
1023469,1021751,4322
1024051,1021751,4230
1024651,1021751,2739
1024810,1021751,4230
1024837,1021751,5814
1024919,1021751,5814
1025108,1021751,4230
1025757,1021751,5722
1025934,1021751,5722
1025987,1021751,4230
1026331,1021751,8675
1027915,1021751,1065
1027915,1021751,1310
1027915,1021751,2739
1028019,1021751,5814
1028189,1021751,5722
1028282,1021751,214
1028282,1021751,2739
1028282,1021751,5722
1029225,1021751,9982
1029370,1021751,5814
1029719,1021751,4230
1029733,1021751,2739
1029733,1021751,5448
1062815,1021751,8675
1133969,1021751,608
1133969,1021751,2739
1142018,1021751,8675
1215434,1021751,5722
1250942,1021751,8675
1252272,1021751,4230
1255914,1021751,5783
1272416,1021751,12023
1282840,1021751,8675
1302440,1021751,5814
1305820,1021751,4230
1353136,1021751,6301
1404564,1021751,4077
1417672,1021751,8675
1464926,1021751,1522
1464926,1021751,2739
1495446,1021751,2739
1019086,1021759,6269
1023865,1021759,6179
1018511,1021780,2678
1018511,1021780,3165
1019580,1021780,8006
1019602,1021780,1796
1019602,1021780,1857
1020477,1021780,2557
1020633,1021780,11232
1020851,1021780,2739
1020933,1021780,2435
1020983,1021780,2374
1020983,1021780,10044
1021155,1021780,2739
1021799,1021780,13119
1021888,1021780,13484
1021984,1021780,1857
1022111,1021780,12966
1022345,1021780,1857
1023342,1021780,12996
1023354,1021780,12966
1023552,1021780,578
1023979,1021780,19267
1024036,1021780,12966
1024050,1021780,1796
1024050,1021780,8157
1024260,1021780,1796
1024260,1021780,1857
1024264,1021780,1796
1024264,1021780,1857
1024364,1021780,6087
1024481,1021780,12815
1024646,1021780,9618
1024702,1021780,11597
1024774,1021780,5418
1024884,1021780,8401
1025272,1021780,12966
1025772,1021780,12996
1026032,1021780,4565
1026143,1021780,12996
1027491,1021780,12966
1027598,1021780,5479
1028025,1021780,12266
1028448,1021780,12966
1029015,1021780,15311
1029226,1021780,13423
1029382,1021780,12935
1029400,1021780,6696
1030126,1021780,12570
1067955,1021780,1796
1067955,1021780,1857
1087976,1021780,12601
1139836,1021780,10258
1172258,1021780,12358
1184758,1021780,1796
1184758,1021780,1857
1224524,1021780,10317
1311026,1021780,2496
1311026,1021780,2647
1330635,1021780,11079
1378757,1021780,12266
1423769,1021780,1796
1423769,1021780,1857
1018511,1021799,13119
1019580,1021799,13119
1019602,1021799,13119
1020477,1021799,13119
1020633,1021799,13119
1020851,1021799,13119
1020933,1021799,13119
1020983,1021799,13119
1021155,1021799,13119
1021780,1021799,13119
1021888,1021799,13484
1021984,1021799,13119
1022111,1021799,13119
1022345,1021799,13119
1023342,1021799,13119
1023354,1021799,13119
1023979,1021799,19267
1024036,1021799,13119
1024050,1021799,13119
1024260,1021799,13119
1024264,1021799,13119
1024364,1021799,13119
1024481,1021799,13119
1024646,1021799,13119
1024702,1021799,13119
1024774,1021799,13119
1024884,1021799,13119
1025272,1021799,13119
1025772,1021799,13119
1026032,1021799,13119
1026143,1021799,13119
1027491,1021799,13119
1027598,1021799,13119
1028025,1021799,13119
1028448,1021799,13119
1029015,1021799,15311
1029226,1021799,13423
1029382,1021799,13119
1029400,1021799,13119
1030126,1021799,13119
1067955,1021799,13119
1087976,1021799,13119
1139836,1021799,13119
1172258,1021799,13119
1184758,1021799,13119
1224524,1021799,13119
1311026,1021799,13119
1330635,1021799,13119
1378757,1021799,13119
1423769,1021799,13119
1020496,1021823,5388
1020041,1021827,4230
1020329,1021827,4230
1020585,1021827,4230
1020627,1021827,4230
1021209,1021827,4230
1021751,1021827,4230
1022964,1021827,4230
1023008,1021827,4230
1023018,1021827,4230
1023469,1021827,4322
1024051,1021827,4230
1024651,1021827,4230
1024810,1021827,4230
1025108,1021827,4230
1025987,1021827,4230
1027915,1021827,4230
1028282,1021827,4230
1029719,1021827,4230
1029733,1021827,4230
1133969,1021827,4230
1252272,1021827,4230
1272416,1021827,12023
1305820,1021827,4230
1404564,1021827,4230
1464926,1021827,4230
1495446,1021827,4230
1041526,1021848,10013
1069882,1021848,10013
1125244,1021848,10013
1139164,1021848,10013
1018511,1021888,13484
1019580,1021888,13484
1019602,1021888,13484
1020477,1021888,13484
1020633,1021888,13484
1020851,1021888,13484
1020933,1021888,13484
1020983,1021888,13484
1021155,1021888,13484
1021780,1021888,13484
1021799,1021888,13484
1021984,1021888,13484
1022111,1021888,13484
1022345,1021888,13484
1023342,1021888,13484
1023354,1021888,13484
1023979,1021888,19267
1024036,1021888,13484
1024050,1021888,13484
1024260,1021888,13484
1024264,1021888,13484
1024364,1021888,13484
1024481,1021888,13484
1024646,1021888,13484
1024702,1021888,13484
1024774,1021888,13484
1024884,1021888,13484
1025272,1021888,13484
1025772,1021888,13484
1026032,1021888,13484
1026143,1021888,13484
1027491,1021888,13484
1027598,1021888,13484
1028025,1021888,13484
1028448,1021888,2769
1028448,1021888,13484
1029015,1021888,15311
1029226,1021888,13484
1029382,1021888,13484
1029400,1021888,13484
1030126,1021888,13484
1067955,1021888,13484
1087976,1021888,13484
1139836,1021888,13484
1172258,1021888,13484
1184758,1021888,13484
1224524,1021888,13484
1311026,1021888,13484
1330635,1021888,13484
1378757,1021888,2769
1378757,1021888,13484
1423769,1021888,13484
1291686,1021911,6026
1018488,1021984,699
1018511,1021984,3165
1019580,1021984,8006
1019581,1021984,2861
1019593,1021984,1218
1019602,1021984,1673
1019648,1021984,2861
1019833,1021984,2861
1020029,1021984,2861
1020428,1021984,699
1020477,1021984,2557
1020596,1021984,2710
1020633,1021984,11232
1020644,1021984,2861
1020851,1021984,2739
1020933,1021984,2435
1020983,1021984,10044
1021155,1021984,2739
1021168,1021984,2861
1021411,1021984,2861
1021433,1021984,2861
1021780,1021984,1857
1021799,1021984,13119
1021888,1021984,13484
1022111,1021984,12966
1022158,1021984,2861
1022345,1021984,1673
1023067,1021984,2861
1023068,1021984,2861
1023103,1021984,2861
1023342,1021984,12996
1023354,1021984,12966
1023560,1021984,2861
1023674,1021984,2861
1023682,1021984,1430
1023836,1021984,699
1023863,1021984,2861
1023979,1021984,19267
1024036,1021984,12966
1024050,1021984,8157
1024260,1021984,1673
1024264,1021984,1673
1024364,1021984,6087
1024481,1021984,12815
1024646,1021984,9618
1024651,1021984,1341
1024696,1021984,2861
1024702,1021984,11597
1024774,1021984,5418
1024796,1021984,2861
1024837,1021984,2861
1024856,1021984,2861
1024884,1021984,8401
1024919,1021984,2861
1025217,1021984,2861
1025272,1021984,12966
1025346,1021984,2861
1025478,1021984,2861
1025672,1021984,699
1025772,1021984,12996
1026032,1021984,4565
1026143,1021984,12996
1026331,1021984,2861
1026751,1021984,2861
1027012,1021984,1188
1027344,1021984,2861
1027491,1021984,12966
1027598,1021984,5479
1028025,1021984,12266
1028036,1021984,2861
1028448,1021984,12966
1028546,1021984,2861
1029015,1021984,15311
