pk,pk,strength
2412296,2032027,151
2975152,2032027,151
2985105,2032027,151
3022845,2032027,151
3028944,2032027,151
3058351,2032027,151
3072493,2032027,151
3075321,2032027,151
3097905,2032027,151
3105257,2032027,151
3118406,2032027,151
3118406,2032027,2710
3134641,2032027,151
3145329,2032027,151
3149902,2032027,151
3149902,2032027,2710
4443276,2032027,151
4448438,2032027,151
4448438,2032027,2710
4453170,2032027,151
4466102,2032027,151
4502058,2032027,151
4525754,2032027,151
1018511,2034108,2769
1018511,2034108,9101
1019580,2034108,9101
1019602,2034108,2769
1019602,2034108,9101
1020477,2034108,9101
1020633,2034108,11232
1020851,2034108,9101
1020933,2034108,9101
1020983,2034108,2769
1020983,2034108,10044
1021155,2034108,9101
1021780,2034108,2769
1021780,2034108,9101
1021799,2034108,13119
1021888,2034108,13484
1021984,2034108,9101
1022111,2034108,12966
1022345,2034108,9101
1023342,2034108,12996
1023354,2034108,12966
1023979,2034108,19267
1024036,2034108,12966
1024050,2034108,2769
1024050,2034108,9101
1024260,2034108,2769
1024260,2034108,9101
1024264,2034108,2769
1024264,2034108,9101
1024364,2034108,9101
1024481,2034108,12815
1024646,2034108,9618
1024702,2034108,11597
1024774,2034108,9101
1024884,2034108,9101
1025272,2034108,12966
1025772,2034108,12996
1026032,2034108,9101
1026143,2034108,12996
1027491,2034108,12966
1027598,2034108,9101
1028025,2034108,12266
1028448,2034108,12966
1029015,2034108,15311
1029226,2034108,13423
1029382,2034108,12935
1029400,2034108,9101
1030126,2034108,12570
1030948,2034108,9101
1031141,2034108,9893
1031845,2034108,2769
1031845,2034108,12935
1032175,2034108,9101
1032378,2034108,9497
1032556,2034108,12905
1032809,2034108,12874
1032910,2034108,12754
1033352,2034108,12905
1033430,2034108,2769
1033430,2034108,9101
1033519,2034108,12450
1033529,2034108,9101
1033976,2034108,12693
1033998,2034108,9101
1034155,2034108,2769
1034155,2034108,9101
1035899,2034108,9101
1067955,2034108,2769
1067955,2034108,9101
1087976,2034108,12601
1139836,2034108,10258
1172258,2034108,12358
1184758,2034108,2769
1184758,2034108,9101
1224524,2034108,10317
1311026,2034108,2769
1311026,2034108,9101
1330635,2034108,11079
1378757,2034108,12266
1423769,2034108,2769
1423769,2034108,9101
1568620,2034108,11201
1963904,2034108,2769
1963904,2034108,9375
2129553,2034108,9556
2183260,2034108,9344
2249429,2034108,2769
2249429,2034108,9101
2281381,2034108,9101
2309886,2034108,2769
2309886,2034108,9101
2329964,2034108,2769
2329964,2034108,9101
2373685,2034108,9101
2388684,2034108,9101
2417906,2034108,2769
2417906,2034108,9101
2436288,2034108,2769
2436288,2034108,9101
2438348,2034108,9101
2950211,2034108,2769
2950211,2034108,9101
2972299,2034108,9101
2998458,2034108,2769
2998458,2034108,9101
3029959,2034108,9101
3053246,2034108,4992
3053246,2034108,9101
3055354,2034108,9101
3081874,2034108,9101
3104982,2034108,2769
3104982,2034108,9101
3107897,2034108,9101
3113368,2034108,9101
3129207,2034108,2769
3129207,2034108,9101
3134573,2034108,9101
3138776,2034108,9101
3159040,2034108,9101
4491269,2034108,9101
4506969,2034108,9101
4512584,2034108,2769
4512584,2034108,9101
4515990,2034108,9101
1020582,2034380,943
1020582,2034380,3896
1023079,2034380,943
1023079,2034380,3896
1023635,2034380,943
1023635,2034380,1339
1029465,2034380,943
1030870,2034380,943
1031597,2034380,943
1031597,2034380,3136
1032593,2034380,943
1032593,2034380,1339
1032593,2034380,3136
1033002,2034380,943
1033002,2034380,1339
1035071,2034380,943
1035071,2034380,1339
1158302,2034380,943
1158302,2034380,3896
1221731,2034380,943
1534761,2034380,943
1534761,2034380,2953
2242330,2034380,943
2972201,2034380,943
2972201,2034380,2769
2998744,2034380,943
2998744,2034380,3896
4447008,2034380,943
1019403,2035951,6422
1019409,2035951,6422
1023255,2035951,6422
1024000,2035951,6422
1024270,2035951,6422
1025038,2035951,6422
1026071,2035951,6422
1026903,2035951,640
1032021,2035951,6422
1035039,2035951,6422
1035660,2035951,1917
1182679,2035951,4322
1427102,2035951,6422
1992092,2035951,6422
2068022,2035951,4779
2162915,2035951,6422
2298450,2035951,6422
2323799,2035951,1005
2980570,2035951,2557
3144052,2035951,6422
4502775,2035951,2282
1019593,2036378,1551
1019593,2036378,2223
1025926,2036378,1551
1026620,2036378,1551
1035030,2036378,1551
1035409,2036378,1551
1097935,2036378,1551
1351711,2036378,1551
2971484,2036378,2219
1022849,2039549,3196
1023796,2039549,3134
1024311,2039549,882
1025070,2039549,2557
1025672,2039549,2251
1025934,2039549,2981
1026403,2039549,3073
1028230,2039549,2192
1029098,2039549,2953
1029542,2039549,2162
1033829,2039549,3012
1034178,2039549,3012
1038768,2039549,1612
1322294,2039549,3104
2039996,2039549,2922
2117748,2039549,2223
2216681,2039549,3043
2218518,2039549,3623
2242337,2039549,1127
2309117,2039549,3318
2376935,2039549,3012
2377805,2039549,1247
2404139,2039549,1492
2960401,2039549,1035
3070058,2039549,882
3105736,2039549,1247
4508226,2039549,1370
1022849,2039996,3196
1023796,2039996,3134
1024311,2039996,2922
1025070,2039996,2922
1025672,2039996,2922
1025934,2039996,2981
1026403,2039996,3073
1028230,2039996,2922
1029098,2039996,2953
1029542,2039996,2922
1033829,2039996,3012
1034178,2039996,3012
1038768,2039996,2922
1322294,2039996,3104
2039549,2039996,2922
2117748,2039996,2922
2216681,2039996,3043
2218518,2039996,3623
2242337,2039996,2922
2309117,2039996,3318
2376935,2039996,3012
2377805,2039996,2922
2404139,2039996,2922
2960401,2039996,2922
3070058,2039996,2922
3105736,2039996,2922
4508226,2039996,2922
1018488,2043977,2861
1019581,2043977,2861
1019593,2043977,2861
1019593,2043977,3653
1019648,2043977,821
1019648,2043977,2861
1019833,2043977,2861
1019847,2043977,821
1019847,2043977,2861
1020029,2043977,821
1020029,2043977,2861
1020428,2043977,2861
1020596,2043977,821
1020596,2043977,2861
1020644,2043977,821
1020644,2043977,2861
1021168,2043977,821
1021168,2043977,2861
1021411,2043977,821
1021411,2043977,2861
1021433,2043977,821
1021433,2043977,2861
1021433,2043977,3653
1021984,2043977,2861
1022158,2043977,821
1022158,2043977,2861
1022160,2043977,821
1022160,2043977,2861
1022849,2043977,3653
1023067,2043977,821
1023067,2043977,2861
1023068,2043977,821
1023068,2043977,2861
1023103,2043977,821
1023103,2043977,2861
1023103,2043977,3653
1023560,2043977,821
1023560,2043977,2861
1023674,2043977,821
1023674,2043977,2861
1023682,2043977,2861
1023836,2043977,2861
1023863,2043977,2861
1023920,2043977,2861
1024644,2043977,821
1024651,2043977,2861
1024696,2043977,821
1024696,2043977,2861
1024696,2043977,3653
1024796,2043977,821
1024796,2043977,2861
1024796,2043977,3653
1024837,2043977,821
1024837,2043977,2861
1024856,2043977,2861
1024919,2043977,821
1024919,2043977,2861
1024943,2043977,821
1024943,2043977,2861
1025217,2043977,821
1025217,2043977,2861
1025346,2043977,821
1025346,2043977,2861
1025346,2043977,3653
1025478,2043977,821
1025478,2043977,2861
1025672,2043977,2861
1026331,2043977,2861
1026751,2043977,821
1026751,2043977,2861
1026751,2043977,3653
1027012,2043977,2861
1027197,2043977,821
1027344,2043977,821
1027344,2043977,2861
1027344,2043977,3653
1028019,2043977,821
1028036,2043977,821
1028036,2043977,2861
1028036,2043977,3653
1028546,2043977,2861
1028546,2043977,9131
1029052,2043977,821
1029052,2043977,2861
1029165,2043977,3653
1029260,2043977,821
1029260,2043977,2861
1029337,2043977,821
1029337,2043977,2861
1029370,2043977,2861
1029542,2043977,2861
1030550,2043977,821
1030550,2043977,2861
1030604,2043977,2861
1030625,2043977,821
1030801,2043977,821
1030801,2043977,2861
1030898,2043977,2861
1030898,2043977,3653
1031003,2043977,2861
1031003,2043977,3653
1031488,2043977,3653
1031500,2043977,821
1031500,2043977,2861
1031813,2043977,821
1031813,2043977,2861
1032122,2043977,821
1032122,2043977,2861
1032179,2043977,2861
1032234,2043977,821
1032234,2043977,2861
1033350,2043977,821
1033350,2043977,2861
1033363,2043977,821
1033363,2043977,2861
1033363,2043977,3653
1033564,2043977,2861
1033564,2043977,3653
1033829,2043977,3653
1033968,2043977,821
1033968,2043977,2861
1033968,2043977,3653
1034893,2043977,821
1034893,2043977,2861
1034986,2043977,821
1035318,2043977,821
1035318,2043977,2861
1035318,2043977,3653
1035463,2043977,821
1035463,2043977,2861
1035491,2043977,821
1035491,2043977,2861
1035685,2043977,821
1035685,2043977,2861
1035792,2043977,821
1047265,2043977,821
1047265,2043977,2861
1060571,2043977,3653
1062815,2043977,821
1062815,2043977,2861
1088433,2043977,2861
1113636,2043977,2861
1134140,2043977,821
1134140,2043977,2861
1142018,2043977,821
1142018,2043977,2861
1162193,2043977,821
1184758,2043977,2861
1184758,2043977,3653
1188229,2043977,2861
1189990,2043977,821
1189990,2043977,2861
1212596,2043977,821
1212596,2043977,2861
1243144,2043977,2861
1243144,2043977,3653
1249117,2043977,821
1249117,2043977,2861
1249117,2043977,3653
1250942,2043977,821
1250942,2043977,2861
1277749,2043977,2861
1282840,2043977,821
1282840,2043977,2861
1322294,2043977,3653
1353136,2043977,2861
1353739,2043977,2861
1390346,2043977,821
1390346,2043977,2861
1390346,2043977,3653
1417672,2043977,2861
1423769,2043977,2861
1423769,2043977,3653
1426069,2043977,2861
1426069,2043977,3653
1432084,2043977,821
1432708,2043977,2861
1439935,2043977,821
1439935,2043977,2861
1452494,2043977,821
1452494,2043977,2861
1511061,2043977,821
1511061,2043977,2861
1533940,2043977,2861
1542204,2043977,2861
1549215,2043977,821
1549215,2043977,2861
1562356,2043977,821
1562356,2043977,2861
1562356,2043977,3653
1584006,2043977,821
1584006,2043977,2861
1584006,2043977,3653
2028012,2043977,2861
2117087,2043977,2861
2123535,2043977,2861
2123535,2043977,3653
2123998,2043977,821
2123998,2043977,2861
2154527,2043977,2861
2164766,2043977,2861
2164766,2043977,3653
2183090,2043977,2861
2194939,2043977,821
2201949,2043977,821
2201949,2043977,2861
2203777,2043977,821
2203777,2043977,2861
2240136,2043977,821
2240136,2043977,2861
2259053,2043977,2861
2281381,2043977,2861
2308533,2043977,821
2308533,2043977,2861
2321731,2043977,3653
2328333,2043977,821
2328333,2043977,2861
2347845,2043977,821
2349607,2043977,821
2349607,2043977,2861
2354288,2043977,821
2354288,2043977,2861
2363957,2043977,821
2363957,2043977,2861
2373040,2043977,821
2373040,2043977,2861
2373040,2043977,3653
2373723,2043977,2861
2374456,2043977,821
2374456,2043977,2861
2374456,2043977,3653
2377805,2043977,2861
2377805,2043977,3653
2400702,2043977,821
2400702,2043977,2861
2401419,2043977,2861
2418513,2043977,2861
2425925,2043977,3653
2434807,2043977,3653
2437483,2043977,3653
2936146,2043977,821
2936146,2043977,2861
2944156,2043977,821
2944156,2043977,2861
2961336,2043977,821
2961336,2043977,2861
2961336,2043977,3653
2981060,2043977,821
2981060,2043977,2861
3047454,2043977,821
3047454,2043977,2861
3056239,2043977,2861
3072493,2043977,3653
3072575,2043977,2861
3083651,2043977,821
3083651,2043977,2861
3106093,2043977,2861
3110805,2043977,2861
3130844,2043977,821
3130844,2043977,3653
4443727,2043977,821
4443727,2043977,2861
4454444,2043977,2861
4483596,2043977,2861
4498410,2043977,2861
4498410,2043977,3653
4523915,2043977,2861
1018494,2047009,2647
1019205,2047009,6087
1020013,2047009,12205
1021626,2047009,3896
1023093,2047009,13239
1024248,2047009,2647
1024756,2047009,12966
1027174,2047009,8126
1028599,2047009,12935
1029915,2047009,4322
1031066,2047009,12905
1031310,2047009,9587
1031496,2047009,6999
1032220,2047009,3012
1032697,2047009,13239
1032956,2047009,12874
1033389,2047009,2647
1033564,2047009,2647
1034612,2047009,12266
1059965,2047009,12754
1289542,2047009,3712
1333087,2047009,2647
1511492,2047009,10623
2216996,2047009,2647
2377356,2047009,2647
2447092,2047009,4383
2981060,2047009,2647
3127431,2047009,2647
3146480,2047009,2647
4443727,2047009,2647
4455012,2047009,5722
4510618,2047009,2647
1018794,2049373,8248
1023364,2049373,8248
1024569,2049373,10683
1024573,2049373,10683
1024578,2049373,12601
1026351,2049373,11809
1026949,2049373,12631
1027564,2049373,11444
1027858,2049373,8248
1028829,2049373,8248
1028997,2049373,12693
1029334,2049373,12723
1031409,2049373,8248
1032148,2049373,12175
1032227,2049373,11354
1032855,2049373,12509
1033465,2049373,12631
1033713,2049373,10683
1033716,2049373,9191
1034250,2049373,12693
1034308,2049373,9983
1593427,2049373,10378
2145940,2049373,8248
3096190,2049373,8248
1025389,2049617,3012
1026249,2049617,153
1027191,2049617,4992
1027969,2049617,3196
1028094,2049617,4322
1029071,2049617,2101
1029370,2049617,2739
1029663,2049617,5204
1029691,2049617,1917
1029741,2049617,1917
1033707,2049617,3623
1408843,2049617,4383
1448014,2049617,4961
1550853,2049617,699
2179087,2049617,153
2211641,2049617,2131
2347845,2049617,184
3056239,2049617,1917
3115374,2049617,1917
4480044,2049617,1917
1019759,2049831,3257
1021381,2049879,2953
2169456,2049879,7730
2191769,2049879,1551
2232450,2049879,5600
1020041,2054448,4230
1021209,2054448,4230
1021827,2054448,4230
1023018,2054448,4230
1024051,2054448,4230
1024810,2054448,4230
1025108,2054448,4230
1025987,2054448,4230
1029719,2054448,4230
1030927,2054448,4230
1032942,2054448,4230
1252272,2054448,4230
1305820,2054448,4230
1984539,2054448,4230
2239449,2054448,4230
2250792,2054448,4230
2290381,2054448,4230
2318394,2054448,4230
2339721,2054448,4230
2960586,2054448,4230
2997145,2054448,4230
3007893,2054448,4230
3029474,2054448,4230
3056473,2054448,4230
3060982,2054448,4230
4470494,2054448,4230
4496075,2054448,4230
4517619,2054448,4230
1021053,2054451,5661
1021746,2054451,5661
1023137,2054451,5661
1024652,2054451,5661
1026126,2054451,5661
1026730,2054451,6422
1028488,2054451,5661
1028772,2054451,8736
1029165,2054451,5661
1029225,2054451,5661
1030275,2054451,5661
1107158,2054451,5661
1109350,2054451,5661
1188229,2054451,5661
1229755,2054451,6422
3110805,2054451,5661
4488057,2054451,5661
1031167,2055618,3835
1031409,2055618,365
1194732,2055618,365
1211403,2055618,365
1211403,2055618,3835
2314344,2055618,365
3092855,2055618,365
1020841,2055666,15219
1021040,2055666,10286
1022325,2055666,15400
1023303,2055666,13088
1025797,2055666,9832
1030779,2055666,13789
1034166,2055666,12996
1034372,2055666,14610
1034804,2055666,9862
1511213,2055666,9832
2219767,2055666,9832
3022674,2055666,9832
4449101,2055666,9832
1020562,2057774,4018
1030131,2057774,334
1035244,2057774,7364
1213340,2057774,2800
1311332,2057774,5388
1311332,2057774,7975
1978133,2057774,913
3045349,2057774,1186
4504922,2057774,1186
1025268,2059619,1308
2307255,2059619,1308
3129207,2059619,2101
1019535,2059974,11719
1019952,2059974,6484
1020805,2059974,335
1023573,2059974,335
1024849,2059974,335
1025410,2059974,12905
1027597,2059974,335
1027597,2059974,7214
1028521,2059974,7945
1134585,2059974,335
1158289,2059974,335
1444870,2059974,11474
1579360,2059974,335
2180553,2059974,9740
1018688,2062518,6240
1018822,2062518,9162
1019395,2062518,5114
1020356,2062518,10897
1020820,2062518,7640
1021266,2062518,4718
1023736,2062518,4718
1025571,2062518,4718
1027236,2062518,4718
1027301,2062518,4718
1031027,2062518,4718
1031068,2062518,11688
1031840,2062518,4718
1032649,2062518,7914
1033479,2062518,4718
1277749,2062518,4718
1987688,2062518,4718
2301084,2062518,4718
2345031,2062518,4718
2388636,2062518,4718
2425925,2062518,4718
2437301,2062518,4718
2997397,2062518,4718
2998139,2062518,4718
3096552,2062518,5569
3100767,2062518,4718
3164482,2062518,4718
1019403,2068022,6422
1019409,2068022,6422
1023255,2068022,6422
1024000,2068022,6422
1024270,2068022,6422
1025038,2068022,6422
1026071,2068022,6422
1026903,2068022,4779
1032021,2068022,6422
1035039,2068022,6422
1035660,2068022,4779
1182679,2068022,4779
1427102,2068022,6422
1992092,2068022,6422
2035951,2068022,4779
2162915,2068022,6422
2298450,2068022,6422
2323799,2068022,4779
2980570,2068022,4779
3144052,2068022,6422
4502775,2068022,4779
1018695,2070274,151
1018695,2070274,2741
1018732,2070274,151
1018732,2070274,2161
1018732,2070274,2741
1018973,2070274,486
1018977,2070274,486
1018977,2070274,2741
1018977,2070274,6908
1018980,2070274,151
1018980,2070274,486
1018980,2070274,2741
1018980,2070274,9618
1019016,2070274,486
1019016,2070274,2741
1019016,2070274,3440
1019120,2070274,151
1019120,2070274,486
1019120,2070274,2741
1019120,2070274,6543
1019183,2070274,151
1019183,2070274,486
1019183,2070274,2741
1019334,2070274,151
1019334,2070274,2741
1019541,2070274,151
1019541,2070274,486
1019541,2070274,2741
1020215,2070274,151
1020215,2070274,2161
1020215,2070274,2741
1020383,2070274,578
1020627,2070274,2741
1020960,2070274,151
1020960,2070274,486
1020960,2070274,2741
1020960,2070274,4078
1021184,2070274,151
1021184,2070274,2161
1021184,2070274,2741
1021192,2070274,151
1021192,2070274,2741
1021257,2070274,151
1021257,2070274,2741
1021389,2070274,151
1021389,2070274,2741
1021497,2070274,486
1021497,2070274,2741
1022345,2070274,486
1022509,2070274,151
1022509,2070274,2741
1022709,2070274,151
1022709,2070274,2741
1022920,2070274,151
1022920,2070274,1096
1022920,2070274,2741
1022938,2070274,151
1022938,2070274,486
1022938,2070274,2741
1022938,2070274,9041
1022952,2070274,151
1022952,2070274,486
1022952,2070274,2741
1022964,2070274,700
1022964,2070274,2741
1023156,2070274,151
1023156,2070274,2161
1023156,2070274,2741
1023174,2070274,486
1023362,2070274,151
1023362,2070274,1157
1023362,2070274,2741
1023763,2070274,151
1023763,2070274,486
1023763,2070274,2741
1023763,2070274,9588
1023836,2070274,151
1023836,2070274,2741
1024241,2070274,151
1024241,2070274,2741
1024286,2070274,151
1024286,2070274,2741
1024697,2070274,1308
1024709,2070274,151
1024709,2070274,486
1024709,2070274,2741
1024792,2070274,151
1024792,2070274,486
1024792,2070274,2741
1024792,2070274,9284
1024834,2070274,151
1024834,2070274,2161
1024834,2070274,2741
1025549,2070274,151
1025549,2070274,2741
1025571,2070274,486
1025571,2070274,2741
1025571,2070274,3958
1025603,2070274,151
1025603,2070274,2741
1025666,2070274,151
1025666,2070274,486
1025666,2070274,2741
1025666,2070274,7458
1025701,2070274,151
1025701,2070274,2741
1025757,2070274,151
1025757,2070274,2741
1025998,2070274,151
1025998,2070274,486
1025998,2070274,2741
1025998,2070274,9557
1026034,2070274,151
1026034,2070274,2741
1026120,2070274,151
1026120,2070274,2161
1026120,2070274,2741
1026145,2070274,486
1026145,2070274,2741
1026145,2070274,7854
1026301,2070274,151
1026301,2070274,486
1026301,2070274,2741
1026301,2070274,9557
1026332,2070274,151
1026332,2070274,2741
1026334,2070274,151
1026334,2070274,2161
1026334,2070274,2741
1026403,2070274,486
1026805,2070274,486
1027399,2070274,151
1027399,2070274,2161
1027399,2070274,2741
1027538,2070274,151
1027538,2070274,486
1027538,2070274,2741
1027538,2070274,7092
1027569,2070274,151
1027569,2070274,2161
1027569,2070274,2741
1027647,2070274,151
1027647,2070274,486
1027647,2070274,2741
1028132,2070274,821
1028233,2070274,151
1028233,2070274,486
1028233,2070274,2741
1028233,2070274,8400
1028607,2070274,151
1028607,2070274,486
1028607,2070274,2741
1028607,2070274,6484
1028723,2070274,151
1028723,2070274,2161
1028723,2070274,2741
1029049,2070274,2526
1029049,2070274,2741
1029140,2070274,851
1029180,2070274,151
1029180,2070274,2131
1029180,2070274,2741
1029223,2070274,151
1029223,2070274,2741
1029405,2070274,151
1029405,2070274,2161
1029405,2070274,2741
1029678,2070274,151
1029678,2070274,2161
1029678,2070274,2741
1029714,2070274,151
1029714,2070274,486
1029714,2070274,1492
1029714,2070274,2741
1029717,2070274,486
1029741,2070274,486
1029741,2070274,2741
1029741,2070274,6301
1029793,2070274,151
1029793,2070274,486
1029793,2070274,2741
1029793,2070274,8127
1030079,2070274,151
1030079,2070274,2741
1030437,2070274,151
1030437,2070274,2741
1030641,2070274,1247
1030641,2070274,2741
1030672,2070274,486
1031449,2070274,1096
1031488,2070274,151
1031488,2070274,486
1031488,2070274,2741
1031959,2070274,151
1031959,2070274,1522
1031959,2070274,2741
1032137,2070274,151
1032137,2070274,2161
1032137,2070274,2741
1032245,2070274,151
1032245,2070274,486
1032245,2070274,2741
1032245,2070274,3652
1032728,2070274,151
1032728,2070274,486
1032728,2070274,2741
1032728,2070274,8400
1032803,2070274,151
1032803,2070274,486
1032803,2070274,2741
1032803,2070274,5447
1032915,2070274,151
1032915,2070274,486
1032915,2070274,2741
1032915,2070274,4383
1032953,2070274,486
1033642,2070274,151
1033642,2070274,2741
1033845,2070274,151
1033845,2070274,2741
1034062,2070274,151
1034062,2070274,1916
1034062,2070274,2741
1034371,2070274,151
1034953,2070274,700
1035154,2070274,151
1035154,2070274,2741
1035314,2070274,151
1035314,2070274,2741
1035351,2070274,151
1035351,2070274,486
1035351,2070274,2741
1035351,2070274,8766
1035499,2070274,882
1038768,2070274,2161
1038768,2070274,2741
1042028,2070274,486
1042028,2070274,2892
1042028,2070274,4962
1042098,2070274,151
1042098,2070274,2741
1047817,2070274,151
1047817,2070274,486
1047817,2070274,2741
1050956,2070274,486
1064235,2070274,151
1064235,2070274,2741
1097986,2070274,151
1097986,2070274,486
1097986,2070274,2741
1097986,2070274,6515
1112521,2070274,486
1112521,2070274,2741
1112521,2070274,9100
1113636,2070274,151
1113636,2070274,2741
1134091,2070274,151
1138092,2070274,151
1138092,2070274,486
1138092,2070274,2741
1138092,2070274,5235
1155255,2070274,151
1232791,2070274,151
1232791,2070274,2741
1256987,2070274,1065
1262720,2070274,151
1262720,2070274,2161
1262720,2070274,2741
1266560,2070274,151
1266560,2070274,2741
1312311,2070274,151
1312311,2070274,2741
1327619,2070274,151
1327619,2070274,486
1327619,2070274,2741
1353136,2070274,151
1353136,2070274,2741
1381926,2070274,151
1381926,2070274,486
1381926,2070274,883
1381926,2070274,2741
1405453,2070274,151
1405453,2070274,2741
1409157,2070274,151
1409157,2070274,700
1409157,2070274,2161
1409157,2070274,2741
1426069,2070274,151
1426069,2070274,2741
1432708,2070274,151
1432708,2070274,2741
1442047,2070274,151
1442047,2070274,820
1442047,2070274,2741
1461378,2070274,151
1461378,2070274,2161
1461378,2070274,2741
1507970,2070274,151
1510938,2070274,151
1510938,2070274,1004
1510938,2070274,2741
1533940,2070274,151
1569627,2070274,486
1569627,2070274,2741
1569627,2070274,7000
1581346,2070274,151
1581346,2070274,2161
1581346,2070274,2741
1971611,2070274,151
1971611,2070274,486
1971611,2070274,579
1971611,2070274,2161
1971611,2070274,2741
1973958,2070274,486
2032027,2070274,151
2082104,2070274,151
2082104,2070274,486
2082104,2070274,2741
2119259,2070274,151
2119259,2070274,486
2119259,2070274,2741
2119259,2070274,4870
2130142,2070274,151
2130142,2070274,2741
2142947,2070274,486
2142947,2070274,2741
2144789,2070274,151
2144789,2070274,579
2144789,2070274,2741
2169423,2070274,151
2169423,2070274,820
2169423,2070274,2741
2179106,2070274,151
2193920,2070274,151
2193920,2070274,2741
2224071,2070274,2161
2224071,2070274,2741
2228401,2070274,151
2228401,2070274,792
2228401,2070274,2741
2281381,2070274,151
2281381,2070274,2741
2309117,2070274,486
2315772,2070274,486
2315772,2070274,579
2315772,2070274,2741
2342167,2070274,151
2342167,2070274,2741
2385826,2070274,151
2385826,2070274,1522
2385826,2070274,2741
2412296,2070274,151
2412296,2070274,2741
2935421,2070274,1035
2938476,2070274,2862
2975152,2070274,151
2975152,2070274,2741
2985105,2070274,151
2985105,2070274,2741
3022845,2070274,151
3022845,2070274,2741
3028944,2070274,151
3028944,2070274,2741
3058351,2070274,151
3072493,2070274,151
3072493,2070274,486
3072493,2070274,2741
3075321,2070274,151
3081032,2070274,2741
3097905,2070274,151
3097905,2070274,2741
3105257,2070274,151
3105257,2070274,2741
3118406,2070274,151
3130844,2070274,486
3134641,2070274,151
3134641,2070274,2131
3134641,2070274,2741
3145329,2070274,151
3145329,2070274,2161
3145329,2070274,2741
3149902,2070274,151
3171502,2070274,486
3176177,2070274,2161
3176177,2070274,2741
4443276,2070274,151
4443276,2070274,2741
4448438,2070274,151
4453170,2070274,151
4466102,2070274,151
4466102,2070274,486
4466102,2070274,2741
4502058,2070274,151
4502058,2070274,2741
4508195,2070274,639
4525754,2070274,151
4525754,2070274,486
4525754,2070274,2160
4525754,2070274,2741
1018488,2070380,1399
1019909,2070380,2101
1020428,2070380,1550
1020596,2070380,3926
1021411,2070380,4077
1022126,2070380,1096
1029337,2070380,4077
1031027,2070380,1948
1031500,2070380,4077
1033751,2070380,1948
1060571,2070380,2953
1147363,2070380,1948
1372854,2070380,1948
1436858,2070380,1948
1464218,2070380,1948
1567384,2070380,1124
2140701,2070380,1948
2154527,2070380,1216
2352447,2070380,1948
2373723,2070380,1216
2398888,2070380,1948
2439921,2070380,2343
2984742,2070380,1948
3171502,2070380,3347
1023344,2071103,2343
2254232,2071103,701
2254232,2071103,1035
4493240,2071103,1004
4493240,2071103,2343
1271602,2073094,9893
1273614,2073094,4261
1022325,2073314,15400
1025797,2073314,731
1511213,2073314,1186
2401419,2073314,8157
1026338,2078531,90
1026338,2078531,8491
1028189,2078531,90
1028189,2078531,8491
1031240,2078531,90
1031240,2078531,8491
1032141,2078531,852
1089639,2078531,1765
1541638,2078531,90
1541638,2078531,8491
3052791,2078531,2435
1018695,2082104,151
1018695,2082104,2741
1018732,2082104,151
1018732,2082104,2161
1018732,2082104,2741
1018973,2082104,486
1018977,2082104,486
1018977,2082104,2741
1018980,2082104,151
1018980,2082104,486
1018980,2082104,2741
1019016,2082104,486
1019016,2082104,2741
1019120,2082104,151
1019120,2082104,486
1019120,2082104,2741
1019183,2082104,151
1019183,2082104,486
1019183,2082104,2741
1019334,2082104,151
1019334,2082104,2741
1019541,2082104,151
1019541,2082104,486
1019541,2082104,2741
1020215,2082104,151
1020215,2082104,2161
1020215,2082104,2741
1020383,2082104,578
1020627,2082104,2741
1020960,2082104,151
1020960,2082104,486
1020960,2082104,2741
1021184,2082104,151
1021184,2082104,2161
1021184,2082104,2741
1021192,2082104,151
1021192,2082104,2741
1021257,2082104,151
1021257,2082104,2741
1021389,2082104,151
1021389,2082104,2741
1021497,2082104,486
1021497,2082104,2741
1022345,2082104,486
1022509,2082104,151
1022509,2082104,2741
1022709,2082104,151
1022709,2082104,2741
1022920,2082104,151
1022920,2082104,1096
1022920,2082104,2741
1022938,2082104,151
1022938,2082104,486
1022938,2082104,2741
1022952,2082104,151
1022952,2082104,486
1022952,2082104,2741
1022964,2082104,700
1022964,2082104,2741
1023156,2082104,151
1023156,2082104,2161
1023156,2082104,2741
1023174,2082104,486
1023362,2082104,151
1023362,2082104,1157
1023362,2082104,2741
1023763,2082104,151
1023763,2082104,486
1023763,2082104,2741
1023836,2082104,151
1023836,2082104,2741
1024241,2082104,151
1024241,2082104,2741
1024286,2082104,151
1024286,2082104,2741
1024697,2082104,1308
1024709,2082104,151
1024709,2082104,486
1024709,2082104,2741
1024792,2082104,151
1024792,2082104,486
1024792,2082104,2741
1024834,2082104,151
1024834,2082104,2161
1024834,2082104,2741
1025549,2082104,151
1025549,2082104,2741
1025571,2082104,486
1025571,2082104,2741
1025603,2082104,151
1025603,2082104,2741
1025666,2082104,151
1025666,2082104,486
1025666,2082104,2741
1025701,2082104,151
1025701,2082104,2741
1025757,2082104,151
1025757,2082104,2741
1025998,2082104,151
1025998,2082104,486
1025998,2082104,2741
1026034,2082104,151
1026034,2082104,2741
1026120,2082104,151
1026120,2082104,2161
1026120,2082104,2741
1026145,2082104,486
1026145,2082104,2741
1026301,2082104,151
1026301,2082104,486
1026301,2082104,2741
1026332,2082104,151
1026332,2082104,2741
1026334,2082104,151
1026334,2082104,2161
1026334,2082104,2741
1026403,2082104,486
1026805,2082104,486
